language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
ko,2580,창,"window; spear, lance, javelin; prosperity, flourishing, thriving; chant","window; spear, lance, javelin; prosperity, flourishing, thriving; chant",,1454,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3068,https://github.com/jinseo0904/korean_frequency,창,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,창,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2581,병어,silvery pomfret,silvery pomfret,,1453,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3070,https://github.com/jinseo0904/korean_frequency,병어,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,병어,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2582,욕구,,,,1453,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3069,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2583,변비,constipation,constipation,,1452,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3072,https://github.com/jinseo0904/korean_frequency,변비,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,변비,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2584,색연필,"colored pencil, pencil crayon","colored pencil, pencil crayon",,1452,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3071,https://github.com/jinseo0904/korean_frequency,색연필,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,색연필,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2585,체계,system,system,,1451,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3074,https://github.com/jinseo0904/korean_frequency,체계,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,체계,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2586,해먹,,,,1451,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3073,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2587,여전히,"still, just as before","still, just as before",,1450,count,MAG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3075,https://github.com/jinseo0904/korean_frequency,여전히,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,여전히,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2588,엄두,the very thought (usually in negative constructions),the very thought (usually in negative constructions),,1449,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3076,https://github.com/jinseo0904/korean_frequency,엄두,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,엄두,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2589,국뽕,ultra-nationalism; ultra-nationalist,ultra-nationalism; ultra-nationalist,,1446,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3077,https://github.com/jinseo0904/korean_frequency,국뽕,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,국뽕,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2590,필통,"brush case; pencil case, pencil box","brush case; pencil case, pencil box",,1445,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3078,https://github.com/jinseo0904/korean_frequency,필통,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,필통,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2591,건망증,forgetfulness; amnesia,forgetfulness; amnesia,,1444,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3080,https://github.com/jinseo0904/korean_frequency,건망증,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,건망증,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2592,나기,,,,1444,count,NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme | predicate_stem,3083,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2593,조카,"nephew, niece (child of a sibling)","nephew, niece (child of a sibling)",,1444,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3081,https://github.com/jinseo0904/korean_frequency,조카,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,조카,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2594,밀어주,,,,1443,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3082,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2595,판단,Judgment; decision,Judgment; decision,,1443,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3084,https://github.com/jinseo0904/korean_frequency,판단,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,판단,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2596,불안,"anxiety, uneasiness","anxiety, uneasiness",,1442,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3086,https://github.com/jinseo0904/korean_frequency,불안,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,불안,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2597,자세히,in detail,in detail,,1442,count,MAG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3085,https://github.com/jinseo0904/korean_frequency,자세히,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,자세히,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2598,별거,alternative form of 별것 (byeolgeot),alternative form of 별것 (byeolgeot),,1441,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3087,https://github.com/jinseo0904/korean_frequency,별거,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,별거,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2599,단추,button (a knob or small disc serving as a fastener); button (a mechanical device meant to be pressed with a finger),button (a knob or small disc serving as a fastener); button (a mechanical device meant to be pressed with a finger),,1440,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3088,https://github.com/jinseo0904/korean_frequency,단추,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,단추,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2600,그림자,shadow; reflection on water; somber facial expression,shadow; reflection on water; somber facial expression,,1439,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3089,https://github.com/jinseo0904/korean_frequency,그림자,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,그림자,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2601,살찌,"to get fat, to gain weight, to put on weight","to get fat, to gain weight, to put on weight",,1439,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3090,https://github.com/jinseo0904/korean_frequency,살찌다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,살찌다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2602,질,"dialectal form of 길다 (gilda, “to be long”); quality; nature, disposition; matter","dialectal form of 길다 (gilda, “to be long”); quality; nature, disposition; matter",,1439,count,MAG | NNB | NNG | VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme | predicate_stem,3123,https://github.com/jinseo0904/korean_frequency,질다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,질다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2603,그립,"to be dear, beloved; to be longed for, to be missed","to be dear, beloved; to be longed for, to be missed",,1437,count,NNG | VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme | predicate_stem,3099,https://github.com/jinseo0904/korean_frequency,그립다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,그립다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2604,대형,Large; on a large scale,Large; on a large scale,,1435,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3092,https://github.com/jinseo0904/korean_frequency,대형,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,대형,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2605,난쟁이,"dwarf, midget","dwarf, midget",,1434,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3093,https://github.com/jinseo0904/korean_frequency,난쟁이,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,난쟁이,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2606,대중교통,public transport; public transportation,public transport; public transportation,,1434,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3094,https://github.com/jinseo0904/korean_frequency,대중교통,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,대중교통,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2607,삼천,,,,1434,count,NNG | NR,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3278,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2608,토,morphological marker(s) to Chinese text — e.g. gugyeol; complaint; vomit; vomiting,morphological marker(s) to Chinese text — e.g. gugyeol; complaint; vomit; vomiting,,1434,count,NNB | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3095,https://github.com/jinseo0904/korean_frequency,토,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,토,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2609,단식,fasting; singles,fasting; singles,,1433,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3098,https://github.com/jinseo0904/korean_frequency,단식,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,단식,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2610,밀리,to be overdue; passive of 밀다 (milda); to get stuck,to be overdue; passive of 밀다 (milda); to get stuck,,1433,count,NNB | NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme | predicate_stem,3115,https://github.com/jinseo0904/korean_frequency,밀리다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,밀리다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2611,짬뽕,jjamppong (Korean Chinese noodle soup); mixture; hotchpotch,jjamppong (Korean Chinese noodle soup); mixture; hotchpotch,,1433,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3096,https://github.com/jinseo0904/korean_frequency,짬뽕,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,짬뽕,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2612,세금,"tax, duty","tax, duty",,1430,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3101,https://github.com/jinseo0904/korean_frequency,세금,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,세금,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2613,이때,now; (at) this time; right now,now; (at) this time; right now,,1429,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3103,https://github.com/jinseo0904/korean_frequency,이때,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,이때,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2614,만족하,"to feel happy / satisfied; to be happy, to be satisfied","to feel happy / satisfied; to be happy, to be satisfied",,1428,count,VA | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3146,https://github.com/jinseo0904/korean_frequency,만족하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,만족하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2615,비눗방울,soap bubble,soap bubble,,1428,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3104,https://github.com/jinseo0904/korean_frequency,비눗방울,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,비눗방울,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2616,철학,philosophy,philosophy,,1428,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3105,https://github.com/jinseo0904/korean_frequency,철학,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,철학,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2617,검정색,The color black,The color black,,1426,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3106,https://github.com/jinseo0904/korean_frequency,검정색,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,검정색,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2618,끼치,"to cause, to exert; to leave (behind), to bequeath","to cause, to exert; to leave (behind), to bequeath",,1425,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3107,https://github.com/jinseo0904/korean_frequency,끼치다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,끼치다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2619,살피,"to look closely, to observe","to look closely, to observe",,1424,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3109,https://github.com/jinseo0904/korean_frequency,살피다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,살피다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2620,손실,loss,loss,,1424,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3111,https://github.com/jinseo0904/korean_frequency,손실,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,손실,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2621,올리브,olive,olive,,1424,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3110,https://github.com/jinseo0904/korean_frequency,올리브,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,올리브,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2622,입술,lips,lips,,1424,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3108,https://github.com/jinseo0904/korean_frequency,입술,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,입술,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2623,옳,"to be right, true, correct","to be right, true, correct",,1422,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3112,https://github.com/jinseo0904/korean_frequency,옳다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,옳다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2624,규모,scale or dimensions; framework,scale or dimensions; framework,,1421,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3114,https://github.com/jinseo0904/korean_frequency,규모,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,규모,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2625,달러,dollar,dollar,,1420,count,NNB | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3905,https://github.com/jinseo0904/korean_frequency,달러,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,달러,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2626,일월,January; sun and moon,January; sun and moon,,1419,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3116,https://github.com/jinseo0904/korean_frequency,일월,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,일월,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2627,탑승,boarding,boarding,,1419,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3117,https://github.com/jinseo0904/korean_frequency,탑승,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,탑승,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2628,저절로,"by itself, automatically, naturally","by itself, automatically, naturally",,1417,count,MAG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3118,https://github.com/jinseo0904/korean_frequency,저절로,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,저절로,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2629,스프레이,"spray (commercial product); spray (pressurized container), sprayer, atomizer","spray (commercial product); spray (pressurized container), sprayer, atomizer",,1416,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3121,https://github.com/jinseo0904/korean_frequency,스프레이,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,스프레이,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2630,계속하,"to continue or be continuous, without interruption","to continue or be continuous, without interruption",,1415,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3122,https://github.com/jinseo0904/korean_frequency,계속하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,계속하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2631,상쾌하,to be refreshing,to be refreshing,,1413,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3125,https://github.com/jinseo0904/korean_frequency,상쾌하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,상쾌하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2632,한창,just time for; the right time; prime,just time for; the right time; prime,,1412,count,MAG | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3434,https://github.com/jinseo0904/korean_frequency,한창,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,한창,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2633,어른이,,,,1409,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3127,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2634,오분,,,,1409,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3128,https://github.com/jinseo0904/korean_frequency,,,,,,,
ko,2635,보라색,"violet, purple (color)","violet, purple (color)",,1408,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3129,https://github.com/jinseo0904/korean_frequency,보라색,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,보라색,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2636,섞이,"to mix, to be mixed","to mix, to be mixed",,1408,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3131,https://github.com/jinseo0904/korean_frequency,섞이다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,섞이다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2637,통통하,"short and fat; swollen, plump, chubby, round","short and fat; swollen, plump, chubby, round",,1408,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,predicate_stem,3130,https://github.com/jinseo0904/korean_frequency,통통하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,통통하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2638,맘대로,contraction of 마음대로 (ma'eumdaero): as one pleases/likes,contraction of 마음대로 (ma'eumdaero): as one pleases/likes,,1407,count,MAG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3132,https://github.com/jinseo0904/korean_frequency,맘대로,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,맘대로,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2639,정서,emotion; sentiment,emotion; sentiment,,1407,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3133,https://github.com/jinseo0904/korean_frequency,정서,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,정서,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2640,미팅,blind date; first date; meeting (in a company or in university),blind date; first date; meeting (in a company or in university),,1406,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3135,https://github.com/jinseo0904/korean_frequency,미팅,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,미팅,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2641,음성,voice; negativity,voice; negativity,,1406,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme,3134,https://github.com/jinseo0904/korean_frequency,음성,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,음성,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,2642,익히,"to become proficient in something; to become acquainted/familiar with something; to ripen something; to cook something through; well (known, aware, etc.)","to become proficient in something; to become acquainted/familiar with something; to ripen something; to cook something through; well (known, aware, etc.)",,1404,count,MAG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,3000,lexical_morpheme | predicate_stem,3170,https://github.com/jinseo0904/korean_frequency,익히다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,익히다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
